3000109, -2.96066, -1.91224, 0.0809873, 1.74481, 2.68218, 0.102056, 0, 0, 0, 0, 0, 0
3010076, -2.96066, -1.91224, 0.0809873, 1.74481, 2.68218, 0.102056, 0, 0, 0, 0, 0, 0
3020077, -2.96066, -1.91223, 0.0809398, 1.74483, 2.68224, 0.102013, 0, 0, 0, 0, 0, 0
3030101, -2.96066, -1.91226, 0.08087, 1.74492, 2.68222, 0.10209, 0, 0, 0, 0, 0, 0
3040065, -2.96066, -1.91226, 0.08087, 1.74492, 2.68222, 0.10209, 0, 0, 0, 0, 0, 0
3050074, -2.96064, -1.91231, 0.0809359, 1.74492, 2.68209, 0.102103, 0, 0, 0, 0, 0, 0
3060084, -2.96064, -1.91231, 0.0809359, 1.74492, 2.68209, 0.102103, 0, 0, 0, 0, 0, 0
3070085, -2.96064, -1.9123, 0.0809878, 1.74481, 2.68213, 0.102082, 0, 0, 0, 0, 0, 0
3080086, -2.96064, -1.9123, 0.0809878, 1.74481, 2.68213, 0.102082, 0, 0, 0, 0, 0, 0
3090081, -2.96067, -1.91222, 0.0809446, 1.7448, 2.68222, 0.102102, 0, 0, 0, 0, 0, 0
3100095, -2.96063, -1.91222, 0.0809072, 1.74487, 2.68223, 0.102065, 0, 0, 0, 0, 0, 0
3110073, -2.96063, -1.91222, 0.0809072, 1.74487, 2.68223, 0.102065, 0, 0, 0, 0, 0, 0
3120080, -2.96062, -1.91229, 0.0809068, 1.74491, 2.68218, 0.102006, 0, 0, 0, 0, 0, 0
3130078, -2.96063, -1.91231, 0.0808946, 1.74492, 2.68215, 0.101973, 0, 0, 0, 0, 0, 0
3140079, -2.96065, -1.91228, 0.0809236, 1.74489, 2.68214, 0.102145, 0, 0, 0, 0, 0, 0
3150076, -2.96065, -1.91228, 0.0809236, 1.74489, 2.68214, 0.102145, 0, 0, 0, 0, 0, 0
3160069, -2.9607, -1.91224, 0.0809772, 1.74484, 2.68217, 0.102256, 0, 0, 0, 0, 0, 0
3170068, -2.96065, -1.91224, 0.0810094, 1.74483, 2.68216, 0.102117, 0, 0, 0, 0, 0, 0
3180153, -2.96065, -1.91224, 0.0810094, 1.74483, 2.68216, 0.102117, 0, 0, 0, 0, 0, 0
3190084, -2.96063, -1.9123, 0.0808745, 1.74484, 2.68215, 0.101862, 0, 0, 0, 0, 0, 0
3200098, -2.96062, -1.91231, 0.0808345, 1.74486, 2.6822, 0.101871, 0, 0, 0, 0, 0, 0
3210083, -2.96062, -1.91231, 0.0808345, 1.74486, 2.6822, 0.101871, 0, 0, 0, 0, 0, 0
3220105, -2.96063, -1.9123, 0.0808634, 1.74491, 2.68217, 0.102022, 0, 0, 0, 0, 0, 0
3230196, -2.96065, -1.91221, 0.0810007, 1.74491, 2.68214, 0.102328, 0, 0, 0, 0, 0, 0
3240161, -2.96065, -1.91221, 0.0810007, 1.74491, 2.68214, 0.102328, 0, 0, 0, 0, 0, 0
3250115, -2.96067, -1.91226, 0.0809796, 1.74486, 2.68211, 0.102141, 0, 0, 0, 0, 0, 0
3260073, -2.96064, -1.91229, 0.0809126, 1.74486, 2.68211, 0.102141, 0, 0, 0, 0, 0, 0
3270073, -2.96064, -1.91232, 0.0808603, 1.74481, 2.6822, 0.101819, 0, 0, 0, 0, 0, 0
3280239, -2.96064, -1.91232, 0.0808603, 1.74481, 2.6822, 0.101819, 0, 0, 0, 0, 0, 0
3290082, -2.96063, -1.91227, 0.0808925, 1.74481, 2.68225, 0.101842, 0, 0, 0, 0, 0, 0
3300099, -2.96063, -1.91222, 0.0809794, 1.74489, 2.68217, 0.102222, 0, 0, 0, 0, 0, 0
3310071, -2.96069, -1.91227, 0.0809874, 1.74486, 2.68199, 0.102402, 0, 0, 0, 0, 0, 0
3320099, -2.96068, -1.91226, 0.0809545, 1.74481, 2.68164, 0.102534, 0, 0, 0, 0, 0, 0
3330079, -2.96068, -1.91226, 0.0809545, 1.74481, 2.68164, 0.102534, 0, 0, 0, 0, 0, 0
3340143, -2.96067, -1.91228, 0.0809009, 1.74479, 2.68063, 0.102688, 0, 0, 0, 0, 0, 0
3350099, -2.96062, -1.91226, 0.0809086, 1.74454, 2.67543, 0.103398, 0, 0, 0, 0, 0, 0
3360070, -2.96062, -1.91226, 0.0809086, 1.74454, 2.67543, 0.103398, 0, 0, 0, 0, 0, 0
3370119, -2.96062, -1.91224, 0.0809409, 1.74426, 2.67131, 0.103944, 0, 0, 0, 0, 0, 0
3380102, -2.96065, -1.91225, 0.0809887, 1.74396, 2.66681, 0.104432, 0, 0, 0, 0, 0, 0
3390205, -2.96068, -1.91227, 0.0809378, 1.7433, 2.6562, 0.105053, 0, 0, 0, 0, 0, 0
3400078, -2.96068, -1.91227, 0.0809378, 1.7433, 2.6562, 0.105053, 0, 0, 0, 0, 0, 0
3410070, -2.96067, -1.91227, 0.0809083, 1.74285, 2.64985, 0.105269, 0, 0, 0, 0, 0, 0
3420101, -2.96066, -1.91225, 0.080941, 1.7411, 2.63533, 0.105625, 0, 0, 0, 0, 0, 0
3430178, -2.96064, -1.91227, 0.0809571, 1.73983, 2.6275, 0.105774, 0, 0, 0, 0, 0, 0
3440093, -2.96064, -1.91227, 0.0809613, 1.73827, 2.61915, 0.105814, 0, 0, 0, 0, 0, 0
3450187, -2.96067, -1.91225, 0.0809639, 1.73644, 2.61048, 0.105848, 0, 0, 0, 0, 0, 0
3460160, -2.96067, -1.91225, 0.0809639, 1.73644, 2.61048, 0.105848, 0, 0, 0, 0, 0, 0
3470155, -2.96065, -1.91226, 0.0809317, 1.73432, 2.60141, 0.105843, 0, 0, 0, 0, 0, 0
3480068, -2.96065, -1.91226, 0.0809317, 1.73432, 2.60141, 0.105843, 0, 0, 0, 0, 0, 0
3490118, -2.96065, -1.91224, 0.0809274, 1.72737, 2.57388, 0.106052, 0, 0, 0, 0, 0, 0
3500079, -2.96065, -1.91224, 0.0809274, 1.72737, 2.57388, 0.106052, 0, 0, 0, 0, 0, 0
3510092, -2.96068, -1.91227, 0.0809395, 1.72436, 2.56374, 0.106124, 0, 0, 0, 0, 0, 0
3520100, -2.96068, -1.91231, 0.0809379, 1.7179, 2.54294, 0.106218, 0, 0, 0, 0, 0, 0
3530074, -2.96068, -1.91229, 0.0809111, 1.71461, 2.53235, 0.106237, 0, 0, 0, 0, 0, 0
3540074, -2.96068, -1.91229, 0.0809111, 1.71461, 2.53235, 0.106237, 0, 0, 0, 0, 0, 0
3550074, -2.96064, -1.91225, 0.0809252, 1.70834, 2.51206, 0.108201, 0, 0, 0, 0, 0, 0
3560102, -2.96064, -1.91225, 0.0809252, 1.70834, 2.51206, 0.108201, 0, 0, 0, 0, 0, 0
3570071, -2.96063, -1.91226, 0.0809594, 1.70476, 2.50158, 0.108208, 0, 0, 0, 0, 0, 0
3580124, -2.96065, -1.9123, 0.080964, 1.69727, 2.48106, 0.10812, 0, 0, 0, 0, 0, 0
3591501, -2.96065, -1.91232, 0.0809283, 1.69341, 2.47102, 0.108107, 0, 0, 0, 0, 0, 0
3600077, -2.96065, -1.91232, 0.0809283, 1.69341, 2.47102, 0.108107, 0, 0, 0, 0, 0, 0
3610066, -2.96066, -1.91222, 0.0809572, 1.68537, 2.4513, 0.107995, 0, 0, 0, 0, 0, 0
3620066, -2.96069, -1.91219, 0.0809402, 1.68141, 2.44186, 0.108562, 0, 0, 0, 0, 0, 0
3630133, -2.96069, -1.91219, 0.0809402, 1.68141, 2.44186, 0.108562, 0, 0, 0, 0, 0, 0
3640091, -2.96066, -1.91226, 0.08093, 1.67315, 2.42256, 0.108491, 0, 0, 0, 0, 0, 0
3650078, -2.96064, -1.91233, 0.0809041, 1.66101, 2.40454, 0.0980481, 0, 0, 0, 0, 0, 0
3660143, -2.96064, -1.91233, 0.0809041, 1.66101, 2.40454, 0.0980481, 0, 0, 0, 0, 0, 0
3670099, -2.96067, -1.9123, 0.0809088, 1.65671, 2.39542, 0.0979727, 0, 0, 0, 0, 0, 0
3680068, -2.96067, -1.91229, 0.0809221, 1.65248, 2.38645, 0.0977775, 0, 0, 0, 0, 0, 0
3690090, -2.9607, -1.9122, 0.0809791, 1.64432, 2.36922, 0.0975013, 0, 0, 0, 0, 0, 0
3700092, -2.9607, -1.9122, 0.0809791, 1.64432, 2.36922, 0.0975013, 0, 0, 0, 0, 0, 0
3710096, -2.96065, -1.91227, 0.0809331, 1.63401, 2.35115, 0.102433, 0, 0, 0, 0, 0, 0
3720091, -2.96065, -1.91227, 0.0809331, 1.63401, 2.35115, 0.102433, 0, 0, 0, 0, 0, 0
3730110, -2.96066, -1.91232, 0.0808864, 1.62694, 2.33509, 0.102271, 0, 0, 0, 0, 0, 0
3740094, -2.96064, -1.9123, 0.0809162, 1.6237, 2.32732, 0.102236, 0, 0, 0, 0, 0, 0
3750077, -2.96064, -1.9123, 0.0809162, 1.6237, 2.32732, 0.102236, 0, 0, 0, 0, 0, 0
3760079, -2.96067, -1.91226, 0.0809431, 1.62064, 2.31967, 0.102194, 0, 0, 0, 0, 0, 0
3770094, -2.96067, -1.91222, 0.0809734, 1.61477, 2.30499, 0.102236, 0, 0, 0, 0, 0, 0
3780093, -2.96067, -1.91222, 0.0809734, 1.61477, 2.30499, 0.102236, 0, 0, 0, 0, 0, 0
3790103, -2.96067, -1.91227, 0.0809387, 1.61191, 2.29784, 0.102101, 0, 0, 0, 0, 0, 0
3800070, -2.96066, -1.9123, 0.0808635, 1.60589, 2.28376, 0.101836, 0, 0, 0, 0, 0, 0
3810102, -2.96065, -1.91229, 0.0809084, 1.60239, 2.27633, 0.101258, 0, 0, 0, 0, 0, 0
3820179, -2.96065, -1.91229, 0.0809084, 1.60239, 2.27633, 0.101258, 0, 0, 0, 0, 0, 0
3830096, -2.96069, -1.91224, 0.0809623, 1.59929, 2.26922, 0.101232, 0, 0, 0, 0, 0, 0
3840079, -2.96066, -1.91222, 0.0809981, 1.59625, 2.26202, 0.101225, 0, 0, 0, 0, 0, 0
3850114, -2.96065, -1.91228, 0.0809432, 1.58993, 2.24793, 0.101195, 0, 0, 0, 0, 0, 0
3860092, -2.96065, -1.91228, 0.0809432, 1.58993, 2.24793, 0.101195, 0, 0, 0, 0, 0, 0
3870077, -2.96064, -1.91229, 0.0808953, 1.58688, 2.24096, 0.10113, 0, 0, 0, 0, 0, 0
3880099, -2.96069, -1.91231, 0.080912, 1.58097, 2.22724, 0.101195, 0, 0, 0, 0, 0, 0
3890077, -2.96069, -1.91231, 0.080912, 1.58097, 2.22724, 0.101195, 0, 0, 0, 0, 0, 0
3900100, -2.96065, -1.91225, 0.0810401, 1.57483, 2.21354, 0.101225, 0, 0, 0, 0, 0, 0
3910071, -2.96065, -1.91225, 0.0810401, 1.57483, 2.21354, 0.101225, 0, 0, 0, 0, 0, 0
3920144, -2.96067, -1.91224, 0.0809228, 1.56794, 2.19904, 0.100582, 0, 0, 0, 0, 0, 0
3930083, -2.96067, -1.91224, 0.0809228, 1.56794, 2.19904, 0.100582, 0, 0, 0, 0, 0, 0
3940080, -2.96064, -1.91226, 0.080864, 1.56176, 2.18494, 0.100159, 0, 0, 0, 0, 0, 0
3950103, -2.96064, -1.9123, 0.0808905, 1.55848, 2.17784, 0.100148, 0, 0, 0, 0, 0, 0
